data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-08-23 15:53:58.416530;681;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Lydia Loya;feminino;dinheiro
2024-08-23 16:36:05.012626;682;São Paulo;Lucas Pereira;Tablet Apple Ipad;Eric Matthey;masculino;dinheiro
2024-08-23 17:07:56.911269;683;São Paulo;Ana Oliveira;Smartwatch Garmin;Edward Hughes;masculino;pix
2024-08-23 21:35:03.138621;684;São Paulo;Lucas Pereira;Smartwatch Garmin;Marta Marino;feminino;cartão de crédito
2024-08-24 11:40:00.407538;685;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Connie Bulloch;feminino;cartão de crédito
2024-08-24 12:26:57.189045;686;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;David Harris;masculino;boleto
2024-08-24 15:12:03.806926;687;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Maria Sullivan;feminino;cartão de crédito
2024-08-24 20:07:55.058690;688;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Christal Cantu;feminino;boleto
2024-08-24 20:37:54.789329;689;Florianópolis;Gabriela Santos;Smartwatch Garmin;Thomas Walker;masculino;cartão de crédito
2024-08-25 13:12:02.233160;690;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Ralph Smith;masculino;cartão de crédito
2024-08-25 17:40:56.199567;691;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Thomas Geist;masculino;cartão de crédito
2024-08-25 17:54:54.649933;692;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;James Siddall;masculino;pix
2024-08-26 15:22:56.628924;693;São Paulo;Lucas Pereira;Tablet Apple Ipad;Phillip Richardson;masculino;pix
2024-08-26 15:58:59.924556;694;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Lynne Palmer;feminino;pix
2024-08-26 16:54:56.710442;695;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Michael Callender;masculino;boleto
2024-08-26 17:50:54.682402;696;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Rich Randolph;masculino;cartão de crédito
2024-08-26 19:44:03.065785;697;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Zachery Shanley;masculino;pix
2024-08-26 21:56:57.056986;698;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Joyce Faulk;feminino;boleto
2024-08-27 11:17:57.289641;699;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Ronda Farmer;feminino;boleto
2024-08-27 12:29:02.885023;700;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Larry Garvin;masculino;dinheiro
2024-08-27 13:27:05.372883;701;Florianópolis;Gabriela Santos;Tablet Apple Ipad;James Rief;masculino;pix
2024-08-27 13:36:01.158670;702;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Patrick Modglin;masculino;pix
2024-08-27 14:34:03.168654;703;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Phillip Irish;masculino;pix
2024-08-27 15:15:00.855286;704;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Timothy Karlin;masculino;dinheiro
2024-08-27 17:24:03.390447;705;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Amy Grabe;feminino;dinheiro
2024-08-27 17:31:58.553815;706;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Peggy Jenkins;feminino;boleto
2024-08-27 18:55:01.382180;707;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Marjorie Ransom;feminino;boleto
2024-08-27 18:58:55.471262;708;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Sadie Johnson;feminino;dinheiro
2024-08-27 19:01:57.290401;709;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Virginia Silveri;feminino;pix
2024-08-27 19:20:55.173638;710;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Willard Porter;masculino;cartão de crédito
2024-08-27 21:11:05.755921;711;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Robert Farris;masculino;cartão de crédito
2024-08-27 21:59:58.921051;712;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Richard Sylvester;masculino;boleto
2024-08-28 12:00:58.848197;713;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Paul Campbell;masculino;cartão de crédito
2024-08-28 13:53:55.373126;714;São Paulo;Ana Oliveira;Smartwatch Garmin;Carla Boudreaux;feminino;boleto
2024-08-28 16:36:59.748712;715;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Richard Russell;masculino;pix
2024-08-28 17:11:58.790381;716;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;John Palencia;masculino;pix
2024-08-28 20:17:01.427749;717;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Monica Cook;feminino;dinheiro
2024-08-29 13:05:00.204603;718;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Edward Carter;masculino;cartão de crédito
2024-08-29 14:04:55.057760;719;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Eugenia Donaldson;feminino;dinheiro
2024-08-29 16:03:57.600400;720;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Paul Macleod;masculino;cartão de crédito
2024-08-29 17:06:56.618765;721;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Cleo Semple;feminino;boleto
2024-08-30 11:54:04.385048;722;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Jorge Furr;masculino;pix
2024-08-30 12:18:55.769122;723;São Paulo;Ana Oliveira;Smartwatch Garmin;Helen Zertuche;feminino;pix
2024-08-30 12:32:58.255450;724;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Valerie Goldstein;feminino;boleto
2024-08-30 13:52:06.199922;725;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Charles London;masculino;cartão de crédito
2024-08-30 14:20:04.803270;726;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Jerry Coleman;masculino;dinheiro
2024-08-30 15:43:00.093377;727;São Paulo;Lucas Pereira;Smartwatch Garmin;Jennifer Bard;feminino;cartão de crédito
2024-08-30 16:02:57.358734;728;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jessica Nam;feminino;dinheiro
2024-08-30 16:24:56.545203;729;São Paulo;Ana Oliveira;Smartwatch Garmin;Edward Mcelroy;masculino;cartão de crédito
2024-08-30 21:25:54.667821;730;São Paulo;Lucas Pereira;Smartwatch Garmin;Bill Elwood;masculino;boleto
2024-08-31 13:04:01.094099;731;São Paulo;Lucas Pereira;Tablet Apple Ipad;Timothy Watters;masculino;boleto
2024-08-31 17:18:03.128368;732;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Nancy Prince;feminino;cartão de crédito
2024-08-31 19:30:57.575318;733;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Al Martinez;masculino;cartão de crédito
2024-08-31 20:19:58.526669;734;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Andre Corwin;masculino;dinheiro
2024-09-01 15:05:06.378020;735;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Penny Murphy;feminino;dinheiro
2024-09-01 15:09:58.718776;736;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Gene Whitehead;masculino;boleto
2024-09-01 15:50:02.743866;737;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jackie Williams;feminino;cartão de crédito
2024-09-01 17:57:00.282996;738;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Kecia Roark;feminino;dinheiro
2024-09-01 18:04:58.922255;739;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Erika Hendley;feminino;cartão de crédito
2024-09-01 19:24:56.043348;740;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Michael Smith;masculino;boleto
2024-09-01 19:26:56.025698;741;São Paulo;Ana Oliveira;Smartwatch Garmin;Elijah Heinandez;masculino;dinheiro
2024-09-01 19:55:57.131884;742;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Whitney Wise;feminino;pix
2024-09-01 21:12:03.459801;743;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Sandra Lopez;feminino;cartão de crédito
2024-09-02 15:16:59.674247;744;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Margaret Young;feminino;boleto
2024-09-02 15:32:01.553353;745;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Paul Smith;masculino;dinheiro
2024-09-02 18:49:56.274936;746;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Angelo Nii;masculino;cartão de crédito
2024-09-02 19:45:59.036583;747;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Martha Gonzalez;feminino;pix
2024-09-03 12:09:05.968495;748;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Latisha Judkins;feminino;cartão de crédito
2024-09-03 13:59:59.204017;749;São Paulo;Ana Oliveira;Smartwatch Garmin;Juanita Morin;feminino;boleto
2024-09-03 14:16:05.253027;750;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Daniel Brown;masculino;pix
2024-09-03 14:18:05.434759;751;São Paulo;Lucas Pereira;Smartwatch Garmin;Andrew Letchworth;masculino;dinheiro
2024-09-03 15:51:00.687351;752;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Sonya Ross;feminino;dinheiro
2024-09-03 17:09:04.783223;753;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Jill Carter;feminino;dinheiro
2024-09-03 17:25:56.359746;754;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Jack Richardson;masculino;boleto
2024-09-03 20:03:56.075117;755;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Nichole Hoff;feminino;dinheiro
2024-09-04 13:09:57.032139;756;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Joseph Arant;masculino;dinheiro
2024-09-04 15:47:03.719677;757;Florianópolis;Tiago Lima;Smartwatch Garmin;Scott Diaz;masculino;cartão de crédito
2024-09-04 16:52:02.541326;758;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Russel Kennedy;masculino;dinheiro
2024-09-04 17:13:57.330054;759;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Jacob Prior;masculino;pix
2024-09-04 18:09:58.534322;760;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Kristan Amundson;feminino;dinheiro
2024-09-04 19:08:58.902556;761;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Katherine Fortin;feminino;pix
2024-09-04 20:14:57.951094;762;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Lynette Mclaughlin;feminino;pix
2024-09-04 21:03:01.087250;763;Florianópolis;Gabriela Santos;Tablet Apple Ipad;John Bradshaw;masculino;dinheiro
2024-09-05 13:52:05.360229;764;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Eleanor Williams;feminino;boleto
2024-09-05 15:00:59.145672;765;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Robert Zavala;masculino;dinheiro
2024-09-05 18:50:59.037153;766;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Courtney Reynolds;feminino;cartão de crédito
2024-09-06 16:21:59.205202;767;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Lisa Garrow;feminino;boleto
2024-09-06 16:51:05.487356;768;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lee Bruce;feminino;boleto
2024-09-06 20:08:00.629385;769;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Chelsea Watson;feminino;cartão de crédito
2024-09-07 13:51:58.850212;770;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Sandra Hedrick;feminino;pix
2024-09-07 13:54:06.435870;771;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Maria Fields;feminino;cartão de crédito
2024-09-07 16:27:01.515430;772;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;James Smith;masculino;boleto
2024-09-07 16:59:03.877954;773;Florianópolis;Tiago Lima;Smartwatch Garmin;Maria Garcia;feminino;pix
2024-09-07 17:32:58.607095;774;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Clarence Compton;masculino;dinheiro
2024-09-07 18:07:58.137644;775;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Ann Bintner;feminino;pix
2024-09-08 13:06:03.592232;776;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Candice West;feminino;dinheiro
2024-09-08 16:37:55.889748;777;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Alessandra Leslie;feminino;dinheiro
2024-09-08 18:21:58.776198;778;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;April Siddall;feminino;dinheiro
2024-09-08 20:26:58.906029;779;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Matthew Wayne;masculino;boleto
2024-09-09 12:37:57.044774;780;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Mary Garvin;feminino;boleto
2024-09-09 19:01:58.715699;781;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Ruben Brenner;masculino;boleto
2024-09-10 11:43:55.923162;782;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Donna Lavell;feminino;pix
2024-09-10 13:02:58.579061;783;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Bryon Griffin;masculino;dinheiro
2024-09-10 15:23:56.668827;784;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Tyler Cook;masculino;boleto
2024-09-10 17:18:01.263916;785;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Samantha Millar;feminino;dinheiro
2024-09-10 18:13:00.658345;786;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Mark Villalobos;masculino;dinheiro
2024-09-10 19:40:59.646335;787;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Brandon Burton;masculino;boleto
2024-09-10 21:28:57.417941;788;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Susan Jones;feminino;pix
2024-09-11 12:33:56.126335;789;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Herbert Eisinger;masculino;dinheiro
2024-09-11 14:08:59.698172;790;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Merry Twitty;feminino;boleto
2024-09-11 20:06:59.036080;791;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;George Mcbride;masculino;dinheiro
2024-09-12 11:08:06.433986;792;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;George Webb;masculino;pix
2024-09-12 16:11:56.123283;793;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Nelson Bolden;masculino;boleto
2024-09-12 17:39:56.365345;794;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Robert Garrett;masculino;dinheiro
2024-09-12 19:45:05.494599;795;Florianópolis;Tiago Lima;Smartwatch Garmin;Edna Manos;feminino;boleto
2024-09-13 11:12:03.142339;796;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jerome Bell;masculino;boleto
2024-09-13 16:06:05.143701;797;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Christine Tillman;feminino;pix
2024-09-14 11:46:01.244798;798;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Melinda Smith;feminino;boleto
2024-09-14 12:33:06.033161;799;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jeffrey Kopicko;masculino;dinheiro
2024-09-14 16:47:56.274371;800;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;James Hobbs;masculino;dinheiro
2024-09-14 17:56:00.936671;801;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Dianne Perry;feminino;pix
2024-09-14 19:06:01.695943;802;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;David Espinosa;masculino;boleto
2024-09-14 19:59:02.740284;803;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Margo Skaggs;feminino;boleto
2024-09-14 20:44:57.403592;804;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Gaye Blanchard;feminino;boleto
2024-09-15 11:12:00.216231;805;São Paulo;Ana Oliveira;Smartwatch Garmin;Alvin Wrubel;masculino;cartão de crédito
2024-09-15 12:33:02.141204;806;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Philip Shepard;masculino;dinheiro
2024-09-15 15:13:56.680983;807;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Troy Jones;masculino;pix
2024-09-15 15:40:00.317809;808;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Willie Thomas;masculino;pix
2024-09-15 16:34:03.280368;809;Florianópolis;Tiago Lima;Tablet Apple Ipad;Julia Newlan;feminino;dinheiro
2024-09-15 18:35:59.645869;810;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Elaine Allen;feminino;dinheiro
2024-09-16 13:52:04.235743;811;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Muriel Dugas;feminino;pix
2024-09-16 14:07:06.084592;812;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Donna Gregory;feminino;dinheiro
2024-09-16 14:16:57.844751;813;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Donnie Schultz;masculino;cartão de crédito
2024-09-16 14:17:05.827967;814;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Hector Mcgill;masculino;pix
2024-09-16 15:55:03.334559;815;Florianópolis;Tiago Lima;Tablet Apple Ipad;Marie Fyall;feminino;boleto
2024-09-16 16:13:00.307107;816;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Matthew Eastwood;masculino;pix
2024-09-16 16:45:58.552090;817;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Lillian Pugh;feminino;dinheiro
2024-09-16 18:03:56.817598;818;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Morgan Lopez;feminino;dinheiro
2024-09-16 21:43:58.920653;819;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Mary Cox;feminino;cartão de crédito
2024-09-17 11:30:59.650887;820;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Yvonne Tillman;feminino;dinheiro
2024-09-17 11:48:06.220511;821;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Bobbie Muniz;feminino;dinheiro
2024-09-17 12:12:58.252576;822;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Jessie Burkett;masculino;dinheiro
2024-09-17 13:51:00.852334;823;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Stephen Summerlin;masculino;dinheiro
2024-09-17 16:05:59.385347;824;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Lisa Delosantos;feminino;cartão de crédito
2024-09-18 12:10:59.767866;825;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Johanna Solarzano;feminino;boleto
2024-09-18 13:58:06.239830;826;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Debra Veal;feminino;cartão de crédito
2024-09-18 15:43:55.844299;827;Florianópolis;Tiago Lima;Smartwatch Garmin;Dan Bunnell;masculino;cartão de crédito
2024-09-18 18:06:57.197638;828;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Cynthia Baker;feminino;pix
2024-09-18 19:14:02.325663;829;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Clifford Davis;masculino;cartão de crédito
2024-09-19 11:42:54.679168;830;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Jacob Reynolds;masculino;pix
2024-09-19 12:18:56.482988;831;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Charles Whitehead;masculino;cartão de crédito
2024-09-19 12:45:03.939297;832;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Thomas Wen;masculino;boleto
2024-09-19 12:46:01.374580;833;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Esperanza Borkholder;feminino;dinheiro
2024-09-19 12:58:02.435963;834;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Daniel Voves;masculino;pix
2024-09-19 13:19:03.622689;835;São Paulo;Ana Oliveira;Tablet Apple Ipad;Michael Davis;masculino;cartão de crédito
2024-09-19 15:20:04.473014;836;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Eric Rayford;masculino;cartão de crédito
2024-09-19 18:11:05.906149;837;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Casey Mattioli;feminino;boleto
2024-09-19 19:44:01.630336;838;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Vernon Jenny;masculino;pix
2024-09-20 15:26:56.050517;839;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Charles Fehling;masculino;dinheiro
2024-09-20 17:49:00.195374;840;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Kelly Colley;masculino;dinheiro
2024-09-20 18:12:00.840219;841;Florianópolis;Tiago Lima;Tablet Apple Ipad;Beatrice Byrd;feminino;pix
2024-09-20 18:48:03.766048;842;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Orville Castillo;masculino;boleto
2024-09-20 21:01:05.227331;843;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Evelyn Cummings;feminino;boleto
2024-09-21 12:36:01.203259;844;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Scott Halas;masculino;dinheiro
2024-09-21 14:53:58.547273;845;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Petra Stafford;feminino;pix
2024-09-21 16:52:02.228371;846;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Alan Latham;masculino;pix
2024-09-21 18:24:58.908626;847;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Kurt Shropshire;masculino;cartão de crédito
2024-09-21 20:56:56.542629;848;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Enrique Mitchell;masculino;cartão de crédito
2024-09-21 21:54:04.052659;849;Florianópolis;Tiago Lima;Tablet Apple Ipad;Debra Riggings;feminino;cartão de crédito
2024-09-22 14:49:00.150138;850;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Janine Edwards;feminino;pix
2024-09-22 19:12:04.513627;851;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Selma Meacham;feminino;dinheiro
2024-09-22 19:44:59.674562;852;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Anthony Jones;masculino;dinheiro
2024-09-22 20:29:05.618756;853;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Jessica Ibara;feminino;dinheiro
2024-09-22 21:31:03.137724;854;São Paulo;Lucas Pereira;Tablet Apple Ipad;Ruth King;feminino;cartão de crédito
2024-09-22 21:46:05.560648;855;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Edgardo Spence;masculino;dinheiro
2024-09-23 11:11:02.203408;856;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Frances Holmes;feminino;pix
2024-09-23 13:02:06.399293;857;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Sharon Reed;feminino;dinheiro
2024-09-23 17:58:59.158098;858;São Paulo;Lucas Pereira;Tablet Apple Ipad;Joseph Hill;masculino;boleto
2024-09-23 19:34:04.469918;859;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Erica Brady;feminino;boleto
2024-09-23 19:48:02.188491;860;São Paulo;Ana Oliveira;Smartwatch Garmin;Sonia Phillips;feminino;boleto
2024-09-23 21:21:58.905627;861;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Kristin King;feminino;cartão de crédito
2024-09-24 11:44:06.030668;862;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Tony Sherwood;masculino;pix
2024-09-24 12:25:58.789406;863;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Lucy Odom;feminino;boleto
2024-09-24 17:18:55.733061;864;São Paulo;Lucas Pereira;Fone de Ouvido Sony;William Smith;masculino;dinheiro
2024-09-24 17:41:04.918813;865;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Jacqueline Logue;feminino;pix
